what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1357132630217
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1357132630644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1357132658188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357132659791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357132668229
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1357132683501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357132686305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357132697886
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357132699182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1357132709380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1357132709766
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1357132721660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1357132721962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357132723583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357132727086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357132727599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357132734037
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357132734244
