what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355448284774
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355448284950
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355448285136
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355448285298
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355448285874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1355448301541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1355448315906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355448319812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355448320056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355448325916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355448955345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355448960744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355448966377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355448969717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355448970813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355449061720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355449072464
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355449072669
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355449072942
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355449073236
